Domain,Canonical,Live,Redirect,Redirect To,Valid HTTPS,Defaults to HTTPS,Downgrades HTTPS,Strictly Forces HTTPS,HTTPS Bad Chain,HTTPS Bad Hostname,HSTS,HSTS Header,HSTS All Subdomains,HSTS Preload Ready,Broken Root,Broken WWW
walkersvillemd.gov,http://walkersvillemd.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
wallingfordct.gov,http://www.wallingfordct.gov,True,False,,False,False,False,False,False,False,False,,False,False,True,False
waltonhillsohio.gov,http://waltonhillsohio.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
wanatah-in.gov,http://wanatah-in.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
wappingersfallsny.gov,http://wappingersfallsny.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
warnerrobinsga.gov,http://www.warnerrobinsga.gov,True,True,http://www.wrga.gov/,False,False,False,False,True,False,False,,False,False,False,False
warren-ma.gov,http://warren-ma.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
warrentonva.gov,http://www.warrentonva.gov,True,False,,False,False,False,False,True,False,False,,False,False,True,False
warwickri.gov,http://warwickri.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
washingtonboro-nj.gov,http://washingtonboro-nj.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
washingtonisland-wi.gov,http://washingtonisland-wi.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
washingtonva.gov,http://washingtonva.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
washingtonvirginia.gov,http://washingtonvirginia.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
watchungnj.gov,http://watchungnj.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
waterboro-me.gov,http://waterboro-me.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
waterfordmi.gov,http://www.waterfordmi.gov,True,True,http://www.twp.waterford.mi.us/,False,False,False,False,False,False,False,,False,False,False,False
watertown-ma.gov,http://watertown-ma.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
watertown-ny.gov,http://watertown-ny.gov,True,False,,True,False,False,False,False,False,False,,False,False,False,False
waterville-me.gov,http://www.waterville-me.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
wauconda-il.gov,http://wauconda-il.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
waukeganil.gov,http://waukeganil.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
waveland-ms.gov,http://waveland-ms.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
waynesvillenc.gov,http://www.waynesvillenc.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
weatherfordtx.gov,http://weatherfordtx.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
weatherlypa.gov,http://weatherlypa.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
webster-ma.gov,http://webster-ma.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
webster-nh.gov,http://webster-nh.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
websterfl.gov,http://websterfl.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
welaka-fl.gov,http://welaka-fl.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
wellesleyma.gov,http://wellesleyma.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
wellfleet-ma.gov,http://www.wellfleet-ma.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
wellingtonfl.gov,http://wellingtonfl.gov,True,False,,True,False,False,False,False,False,False,,False,False,False,False
wellsburgwv.gov,http://wellsburgwv.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
wenatcheewa.gov,http://wenatcheewa.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
weslacotx.gov,http://www.weslacotx.gov,True,False,,False,False,False,False,False,False,False,,False,False,True,False
wessonms.gov,http://wessonms.gov,False,False,,False,False,False,False,False,False,False,,False,False,True,True
westalliswi.gov,http://westalliswi.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
westamptonnj.gov,http://westamptonnj.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
westboylston-ma.gov,http://westboylston-ma.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
westbuechelky.gov,http://westbuechelky.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
westcolumbiasc.gov,https://westcolumbiasc.gov,True,False,,True,True,False,True,False,False,False,,False,False,False,False
westfargond.gov,http://westfargond.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
westfieldnj.gov,http://www.westfieldnj.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
westford-ma.gov,http://www.westford-ma.gov,True,True,http://www.westfordma.gov//,False,False,False,False,False,False,False,,False,False,False,False
westfordma.gov,http://westfordma.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
westfrankfort-il.gov,http://westfrankfort-il.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
westhartfordct.gov,https://www.westhartfordct.gov,True,False,,True,True,False,True,False,False,False,,False,False,False,False
westhaven-ct.gov,http://www.westhaven-ct.gov,True,True,,False,False,False,False,True,False,False,,False,False,True,False
westlinnoregon.gov,http://westlinnoregon.gov,True,False,,True,False,False,False,False,False,False,,False,False,False,False
westmiltonohio.gov,http://westmiltonohio.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
westminster-ma.gov,http://www.westminster-ma.gov,True,False,,False,False,False,False,False,False,False,,False,False,True,False
westminstermd.gov,http://westminstermd.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
westonct.gov,http://westonct.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
westonwi.gov,http://westonwi.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
westpalmbeach-fl.gov,http://www.westpalmbeach-fl.gov,True,True,http://wpb.org/,False,False,False,False,False,False,False,,False,False,False,False
westport-ma.gov,http://westport-ma.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
westportct.gov,http://westportct.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
weststockbridge-ma.gov,http://weststockbridge-ma.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
westtisbury-ma.gov,http://westtisbury-ma.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
westutx.gov,http://westutx.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
westwood-ma.gov,http://www.westwood-ma.gov,True,True,http://www.townhall.westwood.ma.us/,False,False,False,False,False,False,False,,False,False,True,False
westwoodma.gov,http://www.westwoodma.gov,True,True,http://www.townhall.westwood.ma.us/,False,False,False,False,False,False,False,,False,False,False,False
westwoodnj.gov,http://www.westwoodnj.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
wethersfieldct.gov,http://www.wethersfieldct.gov,True,True,,False,False,False,False,False,False,False,,False,False,False,False
wheelingil.gov,http://wheelingil.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
wheelingwv.gov,http://wheelingwv.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
whitecounty-il.gov,http://whitecounty-il.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
whitehouseoh.gov,http://whitehouseoh.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
whiteplainsny.gov,http://whiteplainsny.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
whitewater-wi.gov,http://whitewater-wi.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
whitingwi.gov,http://www.whitingwi.gov,True,False,,False,False,False,False,False,False,False,,False,False,True,False
whittieralaska.gov,http://whittieralaska.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
wichita.gov,http://www.wichita.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
wichitafallstx.gov,http://www.wichitafallstx.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
wilbraham-ma.gov,http://wilbraham-ma.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
wildwood-fl.gov,http://www.wildwood-fl.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
wilkinsburgpa.gov,http://wilkinsburgpa.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
willaminaoregon.gov,http://www.willaminaoregon.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
williamsaz.gov,http://williamsaz.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
williamsportmd.gov,http://williamsportmd.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
willingboronj.gov,http://www.willingboronj.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
willistonfl.gov,http://willistonfl.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
willmarmn.gov,http://www.willmarmn.gov,True,False,,True,False,False,False,False,False,False,,False,False,False,False
willoughbyhills-oh.gov,http://willoughbyhills-oh.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
willowsprings-il.gov,http://www.willowsprings-il.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
wilmingtonde.gov,http://wilmingtonde.gov,True,False,,True,False,False,False,False,False,False,,False,False,False,False
wilmingtonma.gov,http://wilmingtonma.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
winchester-in.gov,http://www.winchester-in.gov,True,False,,False,False,False,False,False,False,False,,False,False,True,False
winchester-nh.gov,http://winchester-nh.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
winchesterva.gov,http://www.winchesterva.gov,True,False,,True,False,False,False,False,False,False,,False,False,False,False
windcrest-tx.gov,http://windcrest-tx.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
windgap-pa.gov,http://windgap-pa.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
windsor-va.gov,http://windsor-va.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
windsorwi.gov,http://www.windsorwi.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
winneconnewi.gov,http://winneconnewi.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
winslow-me.gov,http://winslow-me.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
woburnma.gov,http://woburnma.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
woodburn-or.gov,http://woodburn-or.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
woodfin-nc.gov,http://www.woodfin-nc.gov,True,False,,False,False,False,False,False,False,False,,False,False,False,False
woodheights-mo.gov,http://woodheights-mo.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
woodstockct.gov,http://woodstockct.gov,True,False,,False,False,False,False,True,False,False,,False,False,False,False
